File:                                                                           Before                   After                    Steiner                  convergence_value        Energy                                  
challenge_instances/point-set_10_f999dc7f.instance.json                         10                       4                        14                       -0.468171                19                       
challenge_instances/point-set_10_ae0fff93.instance.json                         6                        0                        21                       -0.645122                10.5                     
challenge_instances/point-set_60_74409a1d.instance.json                         59                       22                       154                      -0.629767                143                      
challenge_instances/point-set_40_ae33a7ea.instance.json                         38                       22                       134                      -0.277374                133                      
challenge_instances/point-set_100_05594822.instance.json                        111                      60                       163                      -0.316598                261.5                    
challenge_instances/point-set_150_1fb326cf.instance.json                        164                      123                      178                      -0.181043                458                      
challenge_instances/point-set_40_8cbf31aa.instance.json                         30                       6                        74                       -1.0372                  55                       
challenge_instances/point-set_10_d009159f.instance.json                         8                        7                        30                       -0.0342838               36                       
challenge_instances/point-set_150_982c9ab3.instance.json                        198                      147                      182                      -0.180578                532                      
challenge_instances/point-set_20_54ab0b47.instance.json                         18                       7                        31                       -0.495813                36.5                     
challenge_instances/point-set_80_837b0f11.instance.json                         105                      64                       171                      -0.284289                277.5                    
challenge_instances/point-set_60_9fc02edd.instance.json                         80                       29                       158                      -0.544841                166                      
challenge_instances/point-set_60_2ff8f975.instance.json                         72                       31                       161                      -0.511358                173.5                    
challenge_instances/point-set_40_9451c229.instance.json                         34                       13                       62                       -0.336631                70                       
challenge_instances/point-set_40_1b92b629.instance.json                         40                       13                       138                      -0.543483                108                      
challenge_instances/point-set_80_8383fead.instance.json                         86                       42                       160                      -0.335239                206                      
challenge_instances/point-set_150_b26a2c80.instance.json                        153                      88                       175                      -0.3313                  351.5                    
challenge_instances/point-set_20_5868538a.instance.json                         15                       3                        40                       -0.945336                29                       
challenge_instances/point-set_80_d77fb670.instance.json                         68                       24                       152                      -0.607248                148                      
challenge_instances/point-set_10_7451a2a9.instance.json                         5                        2                        17                       -0.705395                14.5                     
challenge_instances/point-set_20_fa3fd7e0.instance.json                         15                       4                        28                       -0.812298                26                       
challenge_instances/point-set_60_ac318d72.instance.json                         64                       31                       137                      -0.352303                161.5                    
challenge_instances/point-set_250_3c338713.instance.json                        257                      165                      190                      -0.263041                590                      
challenge_instances/point-set_80_9a8373fb.instance.json                         35                       12                       90                       -0.540135                81                       
challenge_instances/point-set_10_c04b0024.instance.json                         9                        1                        28                       -1.45073                 17                       
challenge_instances/point-set_40_f511c8ce.instance.json                         44                       28                       121                      -0.178994                144.5                    
challenge_instances/point-set_80_1675b331.instance.json                         54                       15                       140                      -0.659658                115                      
challenge_instances/point-set_60_27bc003d.instance.json                         65                       42                       152                      -0.349206                202                      
challenge_instances/point-set_100_dd67678e.instance.json                        89                       51                       167                      -0.301845                236.5                    
challenge_instances/point-set_20_0c4009d9.instance.json                         26                       8                        62                       -0.564587                55                       
challenge_instances/point-set_150_20bcb550.instance.json                        118                      75                       166                      -0.213525                308                      
challenge_instances/point-set_10_13860916.instance.json                         11                       2                        19                       -0.967718                15.5                     
challenge_instances/point-set_10_4bcb7c21.instance.json                         6                        0                        21                       -1.24475                 10.5                     
challenge_instances/point-set_80_ff15444b.instance.json                         86                       60                       161                      -0.150752                260.5                    
challenge_instances/point-set_20_72cd2066.instance.json                         21                       2                        34                       -1.62303                 23                       
challenge_instances/point-set_250_93dd622a.instance.json                        121                      71                       168                      -0.280227                297                      
challenge_instances/point-set_20_41c48315.instance.json                         20                       5                        53                       -0.679816                41.5                     
